web_scraper_order,web_scraper_start_url,annonce,titre,prix,adresse,image
"1768057940-850","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/short-jeans-5549017","Short jeans","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5549017_uploaded_image1_1759172693.jpg"
"1768057943-851","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-unique-100-coton-5549028","T-shirts unique 100% coton","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5549028_uploaded_image1_1759173041.jpg"
"1768057946-852","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5549025","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1768057948-853","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/calecons-5549020","Caleçons","1 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657705_uploaded_image1_1764949059.jpg"
"1768057951-854","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-100-coton-5555673","T-shirt Lacoste","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5584603_uploaded_image1_1761052072.jpg"
"1768057954-855","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5569824","Ensemble short","5 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg"
"1768057957-856","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-lacoste-5584603","T-shirt Lacoste","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5584603_uploaded_image1_1761052072.jpg"
"1768057960-857","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5550768","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1768057962-858","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5551999","Ensemble homme","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657576_uploaded_image1_1764942384.jpg"
"1768057965-859","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-en-lin-5571613","Ensemble en lin","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5571613_uploaded_image1_1760357230.jpg"
"1768057967-860","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5567797","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1768057970-861","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5568202","T-shirt unique en coton","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5658191_uploaded_image1_1764973421.jpg"
"1768057972-862","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/jeans-5568602","Jeans homme","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5702153_uploaded_image1_1767517880.jpg"
"1768057975-863","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-kaki-polo-5563767","Ensemble kaki + polo","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5563767_uploaded_image1_1759876864.jpg"
"1768057977-864","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5563760","Pantalon kaki","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657707_uploaded_image1_1764949208.jpg"
"1768057980-865","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/polo-homme-5563761","Polo homme","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5563761_uploaded_image1_1759876759.jpg"
"1768057982-866","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/djalabeh-5577770","Djalabeh","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657723_uploaded_image1_1764949964.jpg"
"1768057985-867","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/polo-en-coton-5554258","Polo en coton","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5554258_uploaded_image1_1759400484.jpg"
"1768057987-868","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-en-coton-5595880","T-shirts en coton","5 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5595880_uploaded_image1_1761763593.jpg"
"1768057990-869","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/fripperie-vintage-milano-5599288","Fripperie - Vintage Milano","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_5599288_uploaded_image2_1761942499.jpeg"
"1768057992-870","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/abaya-homme-bleu-ciel-5604148","Abaya homme bleu ciel","20 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5604148_uploaded_image1_1762219990.jpg"
"1768057995-871","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/costume-pour-homme-5606247","Costume pour homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5606247_uploaded_image1_1762334546.jpg"
"1768057997-872","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/packs-12-calecons-5608926","Packs 12 caleçons","12 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5608926_uploaded_image1_1762442310.jpg"
"1768057999-873","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-5612987","Short homme","4 500 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5612987_uploaded_image1_1762697248.jpg"
"1768058002-874","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-en-coton-5612990","Pantalon en coton","6 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5612990_uploaded_image1_1762697373.jpg"
"1768058004-875","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/abaya-homme-5616609","Abaya homme","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5616609_uploaded_image1_1762875617.jpg"
"1768058007-876","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5621021","Vetements homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5066572_uploaded_image1_1732835951.jpg"
"1768058009-877","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5621540","Chemise homme","8 500 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5621540_uploaded_image1_1763113503.jpg"
"1768058012-878","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5624792","T-shirts","4 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5624792_uploaded_image1_1763314250.jpg"
"1768058014-879","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/abaya-vip-5627758","Abaya Vip","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5627758_uploaded_image1_1763467598.jpg"
"1768058017-880","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/abaya-5627764","Abaya","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5627764_uploaded_image1_1763467688.jpg"
"1768058019-881","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/costume-homme-5630909","Costume homme","35 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5630909_uploaded_image1_1763595205.jpg"
"1768058022-882","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5588146","Ensemble chemise","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588146_uploaded_image1_1761247172.jpg"
"1768058024-883","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5588150","Ensemble short","5 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5588150_uploaded_image1_1761247547.jpg"
"1768058027-884","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5635768","Costume africaine","30 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5635768_uploaded_image1_1763846355.jpg"
"1768058030-885","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/jackets-homme-5636688","Jackets homme","12 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5636688_uploaded_image1_1763904711.jpg"
"1768058032-886","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5640522","Tenue homme","25 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3666508_uploaded_image1_1650729311.jpg"
"1768058035-887","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5647705","Jeans homme","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5647708_uploaded_image1_1764461524.jpg"
"1768058041-888","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5647708","Jeans homme","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5647708_uploaded_image1_1764461524.jpg"
"1768058043-889","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-courte-manche-homme-5648700","Ensemble courte manche homme","9 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5648700_uploaded_image1_1764522517.jpg"
"1768058046-890","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/blouson-5652008","Blouson","25 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5652008_uploaded_image1_1764676040.jpg"
"1768058048-891","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensembles-blouson-5653962","Ensembles blouson","25 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5653962_uploaded_image1_1764767662.jpg"
"1768058051-892","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/polos-homme-5655261","Polos homme","2 800 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5655261_uploaded_image1_1764838352.jpg"
"1768058053-893","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/costume-wax-homme-5655663","Costume wax homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5655663_uploaded_image1_1764851829.jpg"
"1768058056-894","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/demi-grand-boubou-homme-5663290","Demi grand boubou homme","65 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5663290_uploaded_image1_1765273622.jpg"
"1768058058-895","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/calecons-5663521","Caleçons","1 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657705_uploaded_image1_1764949059.jpg"
"1768058060-896","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/quarter-zip-5664738","Quarter zip","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5664738_uploaded_image1_1765323223.jpg"
"1768058063-897","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/spencer-5664755","Spencer","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5664755_uploaded_image1_1765323778.jpg"
"1768058065-898","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5670248","Sous vêtement homme","6 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4036356_uploaded_image1_1672943814.jpg"
"1768058068-899","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-en-coton-5671485","Ensemble blouson en coton","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5671485_uploaded_image1_1765666732.jpg"
"1768058070-900","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/emsemble-100-coton-5624968","Emsemble 100℅ coton","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5624968_uploaded_image1_1763325481.jpg"
"1768058073-901","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-femme-5624977","Ensemble femme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5624977_uploaded_image1_1763325894.jpg"
"1768058075-902","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-longue-manche-5635224","Ensemble longue manche","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5635299_uploaded_image1_1763820328.jpg"
"1768058078-903","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-coton-5635259","Ensemble coton","7 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5635259_uploaded_image1_1763818705.jpg"
"1768058080-904","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-longue-manche-5635299","Ensemble longue manche","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5635299_uploaded_image1_1763820328.jpg"
"1768058083-905","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/blouson-5635309","Blouson","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657571_uploaded_image1_1764942132.jpg"
"1768058085-906","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/collants-nike-5635312","Collants Nike","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5635312_uploaded_image1_1763821085.jpg"
